id,protocol,use_tls,temperature,humidity,current,client_timestamp,server_timestamp,latency_ms,payload_size_bytes,created_at
852,mqtt,f,24.96,57.8,3.73,1772146079.5785544,1772146079.5841753,5.6209564208984375,90,2026-02-26 22:47:59.584333
853,mqtt,f,26.13,56.9,3.56,1772146079.6352313,1772146079.6384404,3.2091140747070312,90,2026-02-26 22:47:59.63857
854,mqtt,f,25.04,43.6,3.54,1772146079.689036,1772146079.6915557,2.519845962524414,89,2026-02-26 22:47:59.691644
855,mqtt,f,28.92,56.63,4.85,1772146079.742232,1772146079.7452593,3.027200698852539,90,2026-02-26 22:47:59.745361
856,mqtt,f,22.4,56.44,1.63,1772146079.796285,1772146079.7991579,2.872943878173828,89,2026-02-26 22:47:59.799265
857,mqtt,f,25.08,45,4.41,1772146079.8499458,1772146079.8527021,2.756357192993164,90,2026-02-26 22:47:59.852823
858,mqtt,f,27.02,51.41,2.13,1772146079.9035087,1772146079.9079757,4.467010498046875,91,2026-02-26 22:47:59.908071
859,mqtt,f,23.13,44.23,2.76,1772146079.95898,1772146079.9618936,2.9134750366210938,89,2026-02-26 22:47:59.962007
860,mqtt,f,26.96,59.6,1.92,1772146080.0128727,1772146080.0155923,2.7196407318115234,90,2026-02-26 22:48:00.015677
861,mqtt,f,20.36,45.39,4.15,1772146080.0666082,1772146080.0699766,3.368377685546875,91,2026-02-26 22:48:00.070139
862,mqtt,f,27.06,42.26,2.55,1772146080.120799,1772146080.1237364,2.93731689453125,90,2026-02-26 22:48:00.123846
863,mqtt,f,21.64,50.24,2.56,1772146080.174731,1772146080.1774905,2.7594566345214844,90,2026-02-26 22:48:00.177606
864,mqtt,f,24.37,47.69,3.51,1772146080.2286534,1772146080.2319174,3.2639503479003906,91,2026-02-26 22:48:00.232021
865,mqtt,f,29.84,44.55,1.57,1772146080.2831764,1772146080.2865832,3.4067630767822266,91,2026-02-26 22:48:00.286701
866,mqtt,f,29.4,40.83,2.1,1772146080.3374298,1772146080.3405056,3.075838088989258,89,2026-02-26 22:48:00.340624
867,mqtt,f,23.86,46.59,3.71,1772146080.3914196,1772146080.3952618,3.8421154022216797,91,2026-02-26 22:48:00.395352
868,mqtt,f,24.05,56.76,2.42,1772146080.4464905,1772146080.4499989,3.508329391479492,91,2026-02-26 22:48:00.450118
869,mqtt,f,23.45,43.31,4.3,1772146080.5010946,1772146080.504868,3.7734508514404297,90,2026-02-26 22:48:00.504997
870,mqtt,f,27.61,59.85,4.4,1772146080.555802,1772146080.5589013,3.099203109741211,89,2026-02-26 22:48:00.559007
871,mqtt,f,22.86,48.73,1.69,1772146080.609871,1772146080.6125798,2.708911895751953,90,2026-02-26 22:48:00.612779
872,mqtt,f,21.27,58.34,2.46,1772146080.663428,1772146080.6672013,3.773212432861328,90,2026-02-26 22:48:00.667321
873,mqtt,f,28.17,59.37,4.85,1772146080.7179437,1772146080.7207835,2.839803695678711,91,2026-02-26 22:48:00.720935
874,mqtt,f,22.03,42.35,2.14,1772146080.771587,1772146080.7747023,3.115415573120117,90,2026-02-26 22:48:00.774817
875,mqtt,f,26.3,51.77,2.71,1772146080.8257737,1772146080.8297062,3.932476043701172,90,2026-02-26 22:48:00.829851
876,mqtt,f,22.43,59.59,3.41,1772146080.8806822,1772146080.8832917,2.6094913482666016,91,2026-02-26 22:48:00.883443
877,mqtt,f,26.93,44.49,2.86,1772146080.9343898,1772146080.937471,3.081083297729492,91,2026-02-26 22:48:00.937612
878,mqtt,f,23.75,45.03,3.92,1772146080.9885268,1772146080.9932036,4.67681884765625,91,2026-02-26 22:48:00.993314
879,mqtt,f,26.36,58.46,3.12,1772146081.044181,1772146081.0468125,2.6314258575439453,90,2026-02-26 22:48:01.046947
880,mqtt,f,28.99,59.65,3.35,1772146081.0980158,1772146081.1009946,2.978801727294922,91,2026-02-26 22:48:01.10115
881,mqtt,f,24.08,48.78,1.65,1772146081.1521494,1772146081.155328,3.1785964965820312,91,2026-02-26 22:48:01.155433
882,mqtt,f,20.83,45.3,1.4,1772146081.206167,1772146081.2099562,3.789186477661133,88,2026-02-26 22:48:01.210066
883,mqtt,f,25.63,56.97,4.06,1772146081.261097,1772146081.2649581,3.8611888885498047,90,2026-02-26 22:48:01.265078
884,mqtt,f,20.43,57.93,1.16,1772146081.316009,1772146081.3189344,2.925395965576172,90,2026-02-26 22:48:01.319063
885,mqtt,f,23.23,58.29,1.59,1772146081.369773,1772146081.3728836,3.110647201538086,90,2026-02-26 22:48:01.372974
886,mqtt,f,28.84,54.91,2.03,1772146081.4237654,1772146081.4269583,3.192901611328125,91,2026-02-26 22:48:01.427068
887,mqtt,f,25.7,59.12,1.04,1772146081.4776728,1772146081.4807491,3.076314926147461,90,2026-02-26 22:48:01.480855
888,mqtt,f,20.54,59,2.68,1772146081.531842,1772146081.53531,3.468036651611328,89,2026-02-26 22:48:01.535463
889,mqtt,f,27.52,40.71,2.63,1772146081.5861695,1772146081.5887542,2.584695816040039,91,2026-02-26 22:48:01.58884
890,mqtt,f,28.01,40.1,3.24,1772146081.6396277,1772146081.642771,3.143310546875,90,2026-02-26 22:48:01.642863
891,mqtt,f,26.09,42.68,3.96,1772146081.693708,1772146081.697619,3.9110183715820312,90,2026-02-26 22:48:01.697755
892,mqtt,f,24.55,49.38,4.27,1772146081.748794,1772146081.7517343,2.9401779174804688,90,2026-02-26 22:48:01.751835
893,mqtt,f,20.36,54.84,2.8,1772146081.8025224,1772146081.8052845,2.7620792388916016,90,2026-02-26 22:48:01.805451
894,mqtt,f,29.23,53.73,4.01,1772146081.856126,1772146081.8585815,2.455472946166992,90,2026-02-26 22:48:01.858707
895,mqtt,f,28.83,55.54,1.13,1772146081.9094255,1772146081.9127212,3.2956600189208984,91,2026-02-26 22:48:01.912811
896,mqtt,f,28.89,50.44,1.51,1772146081.9635859,1772146081.966533,2.947092056274414,91,2026-02-26 22:48:01.966652
897,mqtt,f,24.86,52.84,4.06,1772146082.0173888,1772146082.0203617,2.972841262817383,91,2026-02-26 22:48:02.020455
898,mqtt,f,27.19,58.2,1.27,1772146082.0711546,1772146082.0742497,3.0951499938964844,90,2026-02-26 22:48:02.074386
899,mqtt,f,28.79,48.29,1.84,1772146082.1247811,1772146082.1277995,3.0183792114257812,91,2026-02-26 22:48:02.127904
900,mqtt,f,28.05,49.94,2.86,1772146082.178632,1772146082.1817515,3.1194686889648438,90,2026-02-26 22:48:02.181841
901,mqtt,f,20.3,56.9,2.22,1772146082.232921,1772146082.2358494,2.928495407104492,88,2026-02-26 22:48:02.235993
902,mqtt,f,26.81,46.96,3.03,1772146082.2866015,1772146082.2896388,3.0372142791748047,91,2026-02-26 22:48:02.289733
903,mqtt,f,23.07,40.1,2.38,1772146082.3404684,1772146082.344363,3.8945674896240234,90,2026-02-26 22:48:02.344493
904,mqtt,f,20.37,40.98,2.62,1772146082.3948274,1772146082.3988721,4.044771194458008,91,2026-02-26 22:48:02.398997
905,mqtt,f,28.85,50.5,2,1772146082.4495554,1772146082.452326,2.770662307739258,89,2026-02-26 22:48:02.452487
906,mqtt,f,25.94,41.63,3.41,1772146082.5029998,1772146082.5060425,3.0426979064941406,91,2026-02-26 22:48:02.506171
907,mqtt,f,26.18,52.48,4.25,1772146082.5567582,1772146082.559287,2.5289058685302734,91,2026-02-26 22:48:02.559382
908,mqtt,f,24.24,56.95,4.04,1772146082.610156,1772146082.6135418,3.385782241821289,90,2026-02-26 22:48:02.61363
909,mqtt,f,23.78,51.51,2.92,1772146082.6642137,1772146082.6672335,3.0198097229003906,91,2026-02-26 22:48:02.667336
910,mqtt,f,27.31,52.74,2.59,1772146082.71792,1772146082.7212038,3.2837390899658203,89,2026-02-26 22:48:02.721311
911,mqtt,f,23.13,59.88,4.54,1772146082.772072,1772146082.7747812,2.7091503143310547,90,2026-02-26 22:48:02.774955
912,mqtt,f,27.01,48.53,4.44,1772146082.8253849,1772146082.8280632,2.678394317626953,91,2026-02-26 22:48:02.828165
913,mqtt,f,29.13,54.93,4.66,1772146082.8788488,1772146082.8822372,3.3884048461914062,91,2026-02-26 22:48:02.882405
914,mqtt,f,28.22,58.05,3.27,1772146082.9329145,1772146082.9357924,2.877950668334961,91,2026-02-26 22:48:02.936003
915,mqtt,f,29.81,48.33,1.91,1772146082.9867237,1772146082.989857,3.1332969665527344,91,2026-02-26 22:48:02.989947
916,mqtt,f,27.56,48.39,4.06,1772146083.040472,1772146083.0430894,2.617359161376953,90,2026-02-26 22:48:03.043222
917,mqtt,f,21.25,56.89,4.72,1772146083.0936897,1772146083.0970006,3.3109188079833984,91,2026-02-26 22:48:03.097162
918,mqtt,f,22.32,59.83,4.21,1772146083.1478198,1772146083.1504407,2.6209354400634766,91,2026-02-26 22:48:03.15053
919,mqtt,f,28.6,48.04,4.84,1772146083.2012758,1772146083.2037835,2.5076866149902344,90,2026-02-26 22:48:03.203933
920,mqtt,f,22.92,58.29,3.83,1772146083.2545662,1772146083.2576995,3.1332969665527344,91,2026-02-26 22:48:03.257841
921,mqtt,f,24.34,43.79,2.87,1772146083.3085432,1772146083.3124268,3.8836002349853516,91,2026-02-26 22:48:03.312555
922,mqtt,f,27.8,52.68,1.76,1772146083.3632834,1772146083.3657572,2.4738311767578125,90,2026-02-26 22:48:03.365902
923,mqtt,f,28.22,58.29,3.52,1772146083.4165957,1772146083.4202752,3.679513931274414,91,2026-02-26 22:48:03.420374
924,mqtt,f,24.62,58.62,3.87,1772146083.4713805,1772146083.474776,3.395557403564453,91,2026-02-26 22:48:03.474903
925,mqtt,f,28.69,41.68,2.47,1772146083.5255158,1772146083.528522,3.0062198638916016,91,2026-02-26 22:48:03.528643
926,mqtt,f,28.92,50.07,4.3,1772146083.5791728,1772146083.5818202,2.64739990234375,90,2026-02-26 22:48:03.581907
927,mqtt,f,22.86,44.15,3.83,1772146083.6327262,1772146083.6350763,2.3500919342041016,91,2026-02-26 22:48:03.635157
928,mqtt,f,26.33,47.88,3.91,1772146083.6860142,1772146083.6887386,2.7244091033935547,91,2026-02-26 22:48:03.688858
929,mqtt,f,21.77,41.1,2.45,1772146083.739531,1772146083.7434201,3.8890838623046875,89,2026-02-26 22:48:03.74364
930,mqtt,f,26.81,49.35,2.3,1772146083.794198,1772146083.7974648,3.2668113708496094,89,2026-02-26 22:48:03.797589
931,mqtt,f,25.08,50.17,2.71,1772146083.848429,1772146083.8518567,3.427743911743164,90,2026-02-26 22:48:03.851976
932,mqtt,f,22.83,54.72,2.76,1772146083.9028869,1772146083.9055355,2.648591995239258,91,2026-02-26 22:48:03.905662
933,mqtt,f,22.59,53.74,2.61,1772146083.9561713,1772146083.9590652,2.8939247131347656,91,2026-02-26 22:48:03.959206
934,mqtt,f,29.37,59.5,2.18,1772146084.010038,1772146084.0131884,3.150463104248047,89,2026-02-26 22:48:04.013322
935,mqtt,f,24.58,59.49,1.4,1772146084.0638366,1772146084.067335,3.4983158111572266,90,2026-02-26 22:48:04.067462
936,mqtt,f,27.64,48.08,3.26,1772146084.1183045,1772146084.12165,3.345489501953125,91,2026-02-26 22:48:04.121784
937,mqtt,f,27.24,48.29,4.84,1772146084.1721718,1772146084.1748393,2.6674270629882812,91,2026-02-26 22:48:04.174917
938,mqtt,f,23.2,55.65,4.44,1772146084.2257106,1772146084.2294455,3.7348270416259766,90,2026-02-26 22:48:04.229608
939,mqtt,f,23.16,47.65,1.14,1772146084.2802944,1772146084.283637,3.3426284790039062,91,2026-02-26 22:48:04.283818
940,mqtt,f,29.85,59.36,4.8,1772146084.3344226,1772146084.33701,2.5873184204101562,90,2026-02-26 22:48:04.337111
941,mqtt,f,21.59,58.18,2.56,1772146084.3877356,1772146084.3913913,3.655672073364258,91,2026-02-26 22:48:04.39149
942,mqtt,f,29.63,49.72,4.78,1772146084.4421868,1772146084.444935,2.748250961303711,91,2026-02-26 22:48:04.445025
943,mqtt,f,22.09,47.26,1.71,1772146084.495841,1772146084.4986217,2.7806758880615234,90,2026-02-26 22:48:04.498705
944,mqtt,f,28.28,59.5,1.26,1772146084.5492105,1772146084.552733,3.5223960876464844,90,2026-02-26 22:48:04.552837
945,mqtt,f,27.99,58.68,2.03,1772146084.6033216,1772146084.606221,2.8994083404541016,91,2026-02-26 22:48:04.606342
946,mqtt,f,21.62,59,3.67,1772146084.6571665,1772146084.6600769,2.9103755950927734,90,2026-02-26 22:48:04.660155
947,mqtt,f,24.43,57.23,3.15,1772146084.7110517,1772146084.713997,2.9451847076416016,91,2026-02-26 22:48:04.71411
948,mqtt,f,21.6,55.36,2.65,1772146084.7645104,1772146084.767287,2.776622772216797,90,2026-02-26 22:48:04.767416
949,mqtt,f,27.8,44.76,2.81,1772146084.8182209,1772146084.820995,2.7742385864257812,90,2026-02-26 22:48:04.821089
950,mqtt,f,20.07,55.89,2.75,1772146084.871712,1772146084.874499,2.7871131896972656,90,2026-02-26 22:48:04.874607
951,mqtt,f,21.16,59.49,2.22,1772146084.925818,1772146084.9294329,3.6149024963378906,90,2026-02-26 22:48:04.929516
952,mqtt,f,23.98,45.4,2.24,1772146084.980553,1772146084.9838552,3.302335739135742,89,2026-02-26 22:48:04.984013
953,mqtt,f,22.72,56.32,3.33,1772146085.0348275,1772146085.038345,3.517627716064453,91,2026-02-26 22:48:05.03844
954,mqtt,f,26.16,48.6,2.47,1772146085.0892823,1772146085.0924773,3.195047378540039,90,2026-02-26 22:48:05.092608
955,mqtt,f,23.64,44.77,3.06,1772146085.1433103,1772146085.1466658,3.3555030822753906,91,2026-02-26 22:48:05.146744
956,mqtt,f,23.32,42.99,2.62,1772146085.1974974,1772146085.2005074,3.0100345611572266,91,2026-02-26 22:48:05.200732
957,mqtt,f,28.69,50.79,3.98,1772146085.2511024,1772146085.2543972,3.294706344604492,91,2026-02-26 22:48:05.254529
958,mqtt,f,20.43,40.8,3.92,1772146085.3054523,1772146085.3088062,3.3538341522216797,90,2026-02-26 22:48:05.308908
959,mqtt,f,24.2,57.99,3.44,1772146085.3598056,1772146085.364397,4.591464996337891,90,2026-02-26 22:48:05.364491
960,mqtt,f,28.5,59.25,4.52,1772146085.4151573,1772146085.4181857,3.028392791748047,90,2026-02-26 22:48:05.41827
961,mqtt,f,26.5,58.83,3.82,1772146085.4691856,1772146085.472562,3.376483917236328,90,2026-02-26 22:48:05.472753
962,mqtt,f,20.9,48.6,2.66,1772146085.5232837,1772146085.5267076,3.423929214477539,89,2026-02-26 22:48:05.5268
963,mqtt,f,21.87,45.51,3.12,1772146085.5775738,1772146085.580003,2.4292469024658203,91,2026-02-26 22:48:05.580107
964,mqtt,f,26.86,43.79,1.58,1772146085.6309476,1772146085.6340768,3.129243850708008,91,2026-02-26 22:48:05.634223
965,mqtt,f,25.45,55.53,3.3,1772146085.6849737,1772146085.688137,3.1633377075195312,90,2026-02-26 22:48:05.688275
966,mqtt,f,25.21,43.93,4.76,1772146085.7390285,1772146085.7430277,3.9992332458496094,91,2026-02-26 22:48:05.743142
967,mqtt,f,21.49,50.06,3.57,1772146085.794031,1772146085.799097,5.066156387329102,90,2026-02-26 22:48:05.799192
968,mqtt,f,23.2,48.98,3.84,1772146085.8498015,1772146085.853187,3.3855438232421875,90,2026-02-26 22:48:05.853298
969,mqtt,f,29.19,40.12,1.15,1772146085.9044235,1772146085.907839,3.4155845642089844,91,2026-02-26 22:48:05.907983
970,mqtt,f,29.12,53.08,4.36,1772146085.9587672,1772146085.9633994,4.632234573364258,91,2026-02-26 22:48:05.963492
971,mqtt,f,20.82,45.41,1.93,1772146086.0141027,1772146086.0173426,3.239870071411133,91,2026-02-26 22:48:06.017478
972,mqtt,f,25.47,54.72,2.38,1772146086.0681837,1772146086.0707507,2.5670528411865234,91,2026-02-26 22:48:06.070846
973,mqtt,f,29.94,57.14,4.39,1772146086.121444,1772146086.1243217,2.8777122497558594,90,2026-02-26 22:48:06.124414
974,mqtt,f,28.66,40.57,3.89,1772146086.1751328,1772146086.1775672,2.4344921112060547,91,2026-02-26 22:48:06.177701
975,mqtt,f,21.78,52.5,4.47,1772146086.2286074,1772146086.2311878,2.580404281616211,90,2026-02-26 22:48:06.231351
976,mqtt,f,28.16,53.48,3.44,1772146086.2821841,1772146086.2848113,2.627134323120117,91,2026-02-26 22:48:06.28494
977,mqtt,f,28.34,58.62,4.38,1772146086.3355918,1772146086.338337,2.7451515197753906,91,2026-02-26 22:48:06.338437
978,mqtt,f,26.53,53.6,1.23,1772146086.3891551,1772146086.3921216,2.9664039611816406,90,2026-02-26 22:48:06.392268
979,mqtt,f,22.28,40.79,2.59,1772146086.4425824,1772146086.4449756,2.3932456970214844,91,2026-02-26 22:48:06.445052
980,mqtt,f,21.8,47.88,2.74,1772146086.4959304,1772146086.4988282,2.8977394104003906,90,2026-02-26 22:48:06.498922
981,mqtt,f,23.03,41.16,1.33,1772146086.5497792,1772146086.5521681,2.3889541625976562,91,2026-02-26 22:48:06.552249
982,mqtt,f,27.05,58.61,1.31,1772146086.6030478,1772146086.6064844,3.436565399169922,91,2026-02-26 22:48:06.606598
983,mqtt,f,23.91,45.5,1.1,1772146086.657282,1772146086.662157,4.874944686889648,88,2026-02-26 22:48:06.662372
984,mqtt,f,22.11,54.21,1.67,1772146086.7125926,1772146086.7151015,2.508878707885742,91,2026-02-26 22:48:06.715202
985,mqtt,f,20.8,42.66,2.45,1772146086.766057,1772146086.769154,3.097057342529297,89,2026-02-26 22:48:06.769272
986,mqtt,f,24.5,51.35,4.31,1772146086.820384,1772146086.8233552,2.971172332763672,89,2026-02-26 22:48:06.823542
987,mqtt,f,24.4,43.4,1.35,1772146086.874102,1772146086.8769076,2.805471420288086,88,2026-02-26 22:48:06.877193
988,mqtt,f,24,43.11,1.37,1772146086.9277937,1772146086.9313416,3.5479068756103516,90,2026-02-26 22:48:06.931432
989,mqtt,f,27.72,55.93,4.69,1772146086.9820585,1772146086.9845147,2.456188201904297,91,2026-02-26 22:48:06.984619
990,mqtt,f,27.81,40.52,2.46,1772146087.0353506,1772146087.038556,3.205537796020508,91,2026-02-26 22:48:07.038698
991,mqtt,f,21.28,57.09,1.71,1772146087.0894582,1772146087.0922523,2.794027328491211,91,2026-02-26 22:48:07.092351
992,mqtt,f,20.4,45.92,3.04,1772146087.1430302,1772146087.146567,3.5369396209716797,90,2026-02-26 22:48:07.146648
993,mqtt,f,25.51,43.97,2.55,1772146087.197566,1772146087.2009394,3.373384475708008,90,2026-02-26 22:48:07.201052
994,mqtt,f,21.43,56.53,4.86,1772146087.2517524,1772146087.254596,2.843618392944336,91,2026-02-26 22:48:07.254707
995,mqtt,f,26.52,40.78,2.02,1772146087.3055756,1772146087.3086514,3.075838088989258,91,2026-02-26 22:48:07.308793
996,mqtt,f,29.85,57.35,1.88,1772146087.359379,1772146087.3620636,2.6845932006835938,90,2026-02-26 22:48:07.362185
997,mqtt,f,24.47,45.51,1.18,1772146087.412734,1772146087.4161694,3.435373306274414,90,2026-02-26 22:48:07.416262
998,mqtt,f,22.97,54.94,3.82,1772146087.4669805,1772146087.4698596,2.8791427612304688,91,2026-02-26 22:48:07.469945
999,mqtt,f,25.26,56.82,4.85,1772146087.520681,1772146087.5235271,2.846240997314453,90,2026-02-26 22:48:07.523623
1000,mqtt,f,23.42,45.71,3.06,1772146087.5743911,1772146087.57738,2.9888153076171875,91,2026-02-26 22:48:07.57746
1001,mqtt,f,27.92,46.64,4.8,1772146087.6281493,1772146087.6319418,3.7925243377685547,90,2026-02-26 22:48:07.632045
1002,mqtt,f,21.71,59.34,4.19,1772146087.682821,1772146087.6867013,3.8802623748779297,90,2026-02-26 22:48:07.686811
1003,mqtt,f,29.35,41.84,4.36,1772146087.737585,1772146087.7401183,2.5331974029541016,90,2026-02-26 22:48:07.740206
1004,mqtt,f,21.48,58.01,2.13,1772146087.7909796,1772146087.7944546,3.4749507904052734,91,2026-02-26 22:48:07.794539
1005,mqtt,f,21.31,42.79,4.69,1772146087.8453524,1772146087.8481753,2.8228759765625,91,2026-02-26 22:48:07.848317
1006,mqtt,f,26.23,54.03,1.92,1772146087.8987896,1772146087.901837,3.047466278076172,91,2026-02-26 22:48:07.901982
1007,mqtt,f,23.67,57.82,2.64,1772146087.9527302,1772146087.9554527,2.722501754760742,91,2026-02-26 22:48:07.955601
1008,mqtt,f,24.71,44.81,2.52,1772146088.0061831,1772146088.008673,2.489805221557617,91,2026-02-26 22:48:08.008758
1009,mqtt,f,29.05,55.27,1.82,1772146088.0597827,1772146088.0626168,2.8340816497802734,91,2026-02-26 22:48:08.062721
1010,mqtt,f,26.16,59,4.04,1772146088.1135526,1772146088.1164286,2.8760433197021484,90,2026-02-26 22:48:08.116532
1011,mqtt,f,23.98,49.56,1.24,1772146088.1672683,1772146088.171071,3.802776336669922,91,2026-02-26 22:48:08.17119
1012,mqtt,f,27.85,56.08,2.58,1772146088.2218673,1772146088.2249763,3.108978271484375,91,2026-02-26 22:48:08.225083
1013,mqtt,f,27.59,54.75,4.98,1772146088.2756667,1772146088.2793872,3.720521926879883,91,2026-02-26 22:48:08.279523
1014,mqtt,f,25.11,59.5,3.92,1772146088.3303397,1772146088.333627,3.2873153686523438,90,2026-02-26 22:48:08.33373
1015,mqtt,f,22.13,40.94,2.66,1772146088.3844445,1772146088.387497,3.0524730682373047,91,2026-02-26 22:48:08.387678
1016,mqtt,f,24.43,42.96,1.52,1772146088.4382992,1772146088.4412115,2.912282943725586,91,2026-02-26 22:48:08.441395
1017,mqtt,f,26.96,43.56,2.1,1772146088.492131,1772146088.4953253,3.1943321228027344,89,2026-02-26 22:48:08.495437
1018,mqtt,f,22.85,48.57,1.93,1772146088.5461364,1772146088.5497017,3.5653114318847656,91,2026-02-26 22:48:08.549853
1019,mqtt,f,26.65,50.2,4.92,1772146088.6004803,1772146088.6029136,2.433300018310547,90,2026-02-26 22:48:08.603006
1020,mqtt,f,23.93,58.94,1.59,1772146088.653678,1772146088.6573076,3.6296844482421875,90,2026-02-26 22:48:08.657451
1021,mqtt,f,22.99,41.28,4.37,1772146088.7083874,1772146088.7108724,2.485036849975586,91,2026-02-26 22:48:08.710954
